MODEL,MANUFACTURER,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION,,,,FUEL,CO2 EMISSIONS 
YEAR,,# = high output engine,,(L),,,TYPE,CITY (L/100 km),HWY (L/100 km),CITY (mpg),HWY (mpg),(L/year),(g/km)
2008,CHEVROLET,EXPRESS PASSENGER FFV,VAN - PASSENGER,5.3,8,A4,X,16.3,11.9,17,24,2860,329
2008,CHEVROLET,EXPRESS PASSENGER FFV,VAN - PASSENGER,5.3,8,A4,E,22.3,16.5,13,17,3940,315
2008,CHEVROLET,HHR,SUV,2.2,4,A4,X,9.5,6.6,30,43,1640,189
2008,CHEVROLET,HHR,SUV,2.2,4,M5,X,10.3,6.6,27,43,1720,198
2008,CHEVROLET,HHR,SUV,2.4,4,A4,Z,9.6,7.0,29,40,1680,193
2008,CHEVROLET,HHR,SUV,2.4,4,M5,Z,10.3,6.9,27,41,1760,202
2008,CHEVROLET,HHR PANEL,SUV,2.2,4,A4,X,9.5,6.6,30,43,1640,189
2008,CHEVROLET,HHR PANEL,SUV,2.2,4,M5,X,10.3,6.6,27,43,1720,198
2008,CHEVROLET,HHR PANEL,SUV,2.4,4,A4,Z,9.6,7.0,29,40,1680,193
2008,CHEVROLET,HHR PANEL,SUV,2.4,4,M5,Z,10.3,6.9,27,41,1760,202
2008,CHEVROLET,HHR TURBO,SUV,2.0,4,A4,Z,10.9,6.9,26,41,1820,209
2008,CHEVROLET,HHR TURBO,SUV,2.0,4,M5,Z,9.8,6.8,29,42,1700,196
2008,CHEVROLET,IMPALA,FULL-SIZE,3.5,6,A4,X,11.5,7.2,25,39,1920,221
2008,CHEVROLET,IMPALA,FULL-SIZE,5.3,8,A4,Z,12.9,8.1,22,35,2160,248
2008,CHEVROLET,IMPALA FFV,FULL-SIZE,3.5,6,A4,X,11.3,7.0,25,40,1880,216
2008,CHEVROLET,IMPALA FFV,FULL-SIZE,3.5,6,A4,E,14.8,9.2,19,31,2460,197
2008,CHEVROLET,IMPALA FFV,FULL-SIZE,3.9,6,A4,X,11.5,7.2,25,39,1900,218
2008,CHEVROLET,IMPALA FFV,FULL-SIZE,3.9,6,A4,E,15.7,9.7,18,29,2600,208
2008,CHEVROLET,MALIBU,MID-SIZE,2.4,4,A4,X,9.6,6.5,29,43,1640,189
2008,CHEVROLET,MALIBU,MID-SIZE,2.4,4,AS6,X,9.5,6.1,30,46,1600,184
2008,CHEVROLET,MALIBU,MID-SIZE,3.5,6,A4,X,11.5,7.2,25,39,1920,221
2008,CHEVROLET,MALIBU,MID-SIZE,3.6,6,AS6,X,12.2,7.8,23,36,2040,235
2008,CHEVROLET,MALIBU HYBRID,MID-SIZE,2.4,4,A4,X,8.5,6.2,33,46,1500,172
2008,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,A4,X,14.1,10.0,20,28,2440,281
2008,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.8,8,A4,X,15.0,10.7,19,26,2620,301
2008,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A4,X,14.3,9.8,20,29,2460,283
2008,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,6.0,8,A4,X,16.5,11.4,17,25,2840,327
